game_date,game_pk,away_team,home_team,game_type,game_year,sv_id,batter,pitcher,stand,p_throws,events,des,description,type,hit_location,bb_type,balls,strikes,outs_when_up,inning,inning_topbot,pitch_type,plate_x,plate_z,zone,hc_x,hc_y,hit_distance_sc,launch_speed_angle,pitch_name,on_3b,on_2b,on_1b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,woba_value,woba_denom,babip_value,iso_value,role_key,pitch_number_appearance,pitcher_at_bat_number,times_faced
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,ball,B,,,1,2,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,4.0,5,6,6,5,5,6,6,5,,,,,RP,5.0,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-66,Tommy Reyes-Cruz,Brad Grieveson,L,R,field_out,Tommy Reyes-Cruz putout (fly out to center field) for out number 2,hit_into_play,X,,,2,2,1,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,66,5.0,5,6,6,5,5,6,6,5,,,,,RP,6.0,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-67,Kayne McGee,Brad Grieveson,L,R,,Kayne McGee putout (1-4-3) for out number 3,foul,S,,,0,0,2,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,67,1.0,5,6,6,5,5,6,6,5,,,,,RP,7.0,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-67,Kayne McGee,Brad Grieveson,L,R,,Kayne McGee putout (1-4-3) for out number 3,ball,B,,,0,1,2,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,67,2.0,5,6,6,5,5,6,6,5,,,,,RP,8.0,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-67,Kayne McGee,Brad Grieveson,L,R,field_out,Kayne McGee putout (1-4-3) for out number 3,hit_into_play,X,,,1,1,2,7,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,67,3.0,5,6,6,5,5,6,6,5,,,,,RP,9.0,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,,James Anderson putout (strike out swinging) for out number 1,ball,B,,,0,0,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,1.0,5,6,5,6,5,6,5,6,,,,,RP,6.0,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,,James Anderson putout (strike out swinging) for out number 1,called_strike,S,,,1,0,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,2.0,5,6,5,6,5,6,5,6,,,,,RP,7.0,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,,James Anderson putout (strike out swinging) for out number 1,called_strike,S,,,1,1,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,3.0,5,6,5,6,5,6,5,6,,,,,RP,8.0,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-68,James Anderson,Jaryd Lund,R,L,strikeout,James Anderson putout (strike out swinging) for out number 1,swinging_strike,S,,,1,2,0,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,68,4.0,5,6,5,6,5,6,5,6,,,,,RP,9.0,2,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-69,Avery Tuck,Jaryd Lund,L,L,,Avery Tuck putout (4-3) for out number 2,foul,S,,,0,0,1,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,69,1.0,5,6,5,6,5,6,5,6,,,,,RP,10.0,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-69,Avery Tuck,Jaryd Lund,L,L,,Avery Tuck putout (4-3) for out number 2,called_strike,S,,,0,1,1,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,69,2.0,5,6,5,6,5,6,5,6,,,,,RP,11.0,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-69,Avery Tuck,Jaryd Lund,L,L,field_out,Avery Tuck putout (4-3) for out number 2,hit_into_play,X,,,0,2,1,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,69,3.0,5,6,5,6,5,6,5,6,,,,,RP,12.0,3,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,ball,B,,,0,0,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,1.0,5,6,5,6,5,6,5,6,,,,,RP,13.0,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,called_strike,S,,,1,0,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,2.0,5,6,5,6,5,6,5,6,,,,,RP,14.0,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,ball,B,,,1,1,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,3.0,5,6,5,6,5,6,5,6,,,,,RP,15.0,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,,Canice Ejoh putout (strike out swinging) for out number 3,called_strike,S,,,2,1,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,4.0,5,6,5,6,5,6,5,6,,,,,RP,16.0,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-70,Canice Ejoh,Jaryd Lund,R,L,strikeout,Canice Ejoh putout (strike out swinging) for out number 3,swinging_strike,S,,,2,2,2,8,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,70,5.0,5,6,5,6,5,6,5,6,,,,,RP,17.0,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-71,Brett Graham,Brad Grieveson,R,R,field_out,Brett Graham putout (2-3) for out number 1,hit_into_play,X,,,0,0,0,8,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,71,1.0,5,6,6,5,5,6,6,5,,,,,RP,10.0,4,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-72,Daniel Battel,Brad Grieveson,L,R,,Daniel Battel putout (1-3) for out number 2,ball,B,,,0,0,1,8,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,72,1.0,5,6,6,5,5,6,6,5,,,,,RP,11.0,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-72,Daniel Battel,Brad Grieveson,L,R,,Daniel Battel putout (1-3) for out number 2,ball,B,,,1,0,1,8,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,72,2.0,5,6,6,5,5,6,6,5,,,,,RP,12.0,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-72,Daniel Battel,Brad Grieveson,L,R,,Daniel Battel putout (1-3) for out number 2,foul,S,,,2,0,1,8,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,72,3.0,5,6,6,5,5,6,6,5,,,,,RP,13.0,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-72,Daniel Battel,Brad Grieveson,L,R,field_out,Daniel Battel putout (1-3) for out number 2,hit_into_play,X,,,2,1,1,8,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,72,4.0,5,6,6,5,5,6,6,5,,,,,RP,14.0,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-73,Brad Verhoeven,Brad Grieveson,R,R,single,Brad Verhoeven advances to 1st (single to right field),hit_into_play,X,,,0,0,2,8,Bot,,,,,,,,,,,,,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,73,1.0,5,6,6,5,5,6,6,5,,,,,RP,15.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-74,Andrew Lawrence,Brad Grieveson,R,R,,Andrew Lawrence putout (strike out swinging) for out number 3,called_strike,S,,,0,0,2,8,Bot,,,,,,,,,,,,Brad Verhoeven,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,74,1.0,5,6,6,5,5,6,6,5,,,,,RP,16.0,7,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-74,Andrew Lawrence,Brad Grieveson,R,R,,Andrew Lawrence putout (strike out swinging) for out number 3,foul,S,,,0,1,2,8,Bot,,,,,,,,,,,,Brad Verhoeven,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,74,2.0,5,6,6,5,5,6,6,5,,,,,RP,17.0,7,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-74,Andrew Lawrence,Brad Grieveson,R,R,strikeout,Andrew Lawrence putout (strike out swinging) for out number 3,swinging_strike,S,,,0,2,2,8,Bot,,,,,,,,,,,,Brad Verhoeven,James Anderson,Hayden Jaco,Royce Ando,Adam Odd,Carson Burns,Starlin Rodriguez,Canice Ejoh,Avery Tuck,74,3.0,5,6,6,5,5,6,6,5,,,,,RP,18.0,7,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-75,Adam Odd,Jaryd Lund,L,L,,"Adam Odd advances to 1st (single to center field), Adam Odd advances to 2nd (balk)",ball,B,,,0,0,0,9,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,75,1.0,5,6,5,6,5,6,5,6,,,,,RP,18.0,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-75,Adam Odd,Jaryd Lund,L,L,single,"Adam Odd advances to 1st (single to center field), Adam Odd advances to 2nd (balk)",hit_into_play,X,,,1,0,0,9,Top,,,,,,,,,,,,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,75,2.0,5,6,5,6,5,6,5,6,,,,,RP,19.0,5,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-76,Starlin Rodriguez,Jaryd Lund,R,L,,"Adam Odd advances to 3rd (wild pitch), Starlin Rodriguez advances to 1st (walk)",foul,S,,,0,0,0,9,Top,,,,,,,,,,,Adam Odd,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,76,1.0,5,6,5,6,5,6,5,6,,,,,RP,20.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-76,Starlin Rodriguez,Jaryd Lund,R,L,,"Adam Odd advances to 3rd (wild pitch), Starlin Rodriguez advances to 1st (walk)",ball,B,,,0,1,0,9,Top,,,,,,,,,,,Adam Odd,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,76,2.0,5,6,5,6,5,6,5,6,,,,,RP,21.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-76,Starlin Rodriguez,Jaryd Lund,R,L,,"Adam Odd advances to 3rd (wild pitch), Starlin Rodriguez advances to 1st (walk)",ball,B,,,1,1,0,9,Top,,,,,,,,,,,Adam Odd,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,76,3.0,5,6,5,6,5,6,5,6,,,,,RP,22.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-76,Starlin Rodriguez,Jaryd Lund,R,L,,"Adam Odd advances to 3rd (wild pitch), Starlin Rodriguez advances to 1st (walk)",foul,S,,,2,1,0,9,Top,,,,,,,,,,,Adam Odd,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,76,4.0,5,6,5,6,5,6,5,6,,,,,RP,23.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-76,Starlin Rodriguez,Jaryd Lund,R,L,,"Adam Odd advances to 3rd (wild pitch), Starlin Rodriguez advances to 1st (walk)",ball,B,,,2,2,0,9,Top,,,,,,,,,,,Adam Odd,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,76,5.0,5,6,5,6,5,6,5,6,,,,,RP,24.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-76,Starlin Rodriguez,Jaryd Lund,R,L,walk,"Adam Odd advances to 3rd (wild pitch), Starlin Rodriguez advances to 1st (walk)",ball,B,,,3,2,0,9,Top,,,,,,,,,,,Adam Odd,,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,76,6.0,5,6,5,6,5,6,5,6,,,,,RP,25.0,6,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-77,Ryan Rijo,Jaryd Lund,L,L,,"Starlin Rodriguez advances to 2nd (stolen base), Ryan Rijo advances to 1st (intentional walk)",swinging_strike,S,,,0,0,0,9,Top,,,,,,,,,,Adam Odd,,Starlin Rodriguez,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,77,1.0,5,6,5,6,5,6,5,6,,,,,RP,26.0,7,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-77,Ryan Rijo,Jaryd Lund,L,L,walk,"Starlin Rodriguez advances to 2nd (stolen base), Ryan Rijo advances to 1st (intentional walk)",intentional_walk,,,,0,1,0,9,Top,,,,,,,,,,Adam Odd,,Starlin Rodriguez,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,77,,5,6,5,6,5,6,5,6,,,,,RP,,7,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-78,Royce Ando,Jaryd Lund,R,L,,"Ryan Rijo advances to 2nd, Starlin Rodriguez advances to 3rd, Adam Odd putout (1-2) for out number 1, Royce Ando putout (1-2-2-3 DP) for out number 2",ball,B,,,0,0,0,9,Top,,,,,,,,,,Adam Odd,Starlin Rodriguez,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,78,1.0,5,6,5,6,5,6,5,6,,,,,RP,27.0,8,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-78,Royce Ando,Jaryd Lund,R,L,,"Ryan Rijo advances to 2nd, Starlin Rodriguez advances to 3rd, Adam Odd putout (1-2) for out number 1, Royce Ando putout (1-2-2-3 DP) for out number 2",foul,S,,,1,0,0,9,Top,,,,,,,,,,Adam Odd,Starlin Rodriguez,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,78,2.0,5,6,5,6,5,6,5,6,,,,,RP,28.0,8,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-78,Royce Ando,Jaryd Lund,R,L,,"Ryan Rijo advances to 2nd, Starlin Rodriguez advances to 3rd, Adam Odd putout (1-2) for out number 1, Royce Ando putout (1-2-2-3 DP) for out number 2",ball,B,,,1,1,0,9,Top,,,,,,,,,,Adam Odd,Starlin Rodriguez,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,78,3.0,5,6,5,6,5,6,5,6,,,,,RP,29.0,8,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-78,Royce Ando,Jaryd Lund,R,L,,"Ryan Rijo advances to 2nd, Starlin Rodriguez advances to 3rd, Adam Odd putout (1-2) for out number 1, Royce Ando putout (1-2-2-3 DP) for out number 2",called_strike,S,,,2,1,0,9,Top,,,,,,,,,,Adam Odd,Starlin Rodriguez,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,78,4.0,5,6,5,6,5,6,5,6,,,,,RP,30.0,8,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-78,Royce Ando,Jaryd Lund,R,L,grounded_into_double_play,"Ryan Rijo advances to 2nd, Starlin Rodriguez advances to 3rd, Adam Odd putout (1-2) for out number 1, Royce Ando putout (1-2-2-3 DP) for out number 2",hit_into_play,X,,,2,2,0,9,Top,,,,,,,,,,Adam Odd,Starlin Rodriguez,Ryan Rijo,Brad Verhoeven,Kayne McGee,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,78,5.0,5,6,5,6,5,6,5,6,,,,,RP,31.0,8,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-79,Hayden Jaco,Jaryd Lund,R,L,walk,Hayden Jaco advances to 1st (intentional walk),intentional_walk,,,,0,0,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,79,,5,6,5,6,5,6,5,6,,,,,RP,,9,1
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,foul,S,,,0,0,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,1.0,5,6,5,6,5,6,5,6,,,,,RP,32.0,10,2
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,ball,B,,,0,1,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,2.0,5,6,5,6,5,6,5,6,,,,,RP,33.0,10,2
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,ball,B,,,1,1,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,3.0,5,6,5,6,5,6,5,6,,,,,RP,34.0,10,2
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,called_strike,S,,,2,1,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,4.0,5,6,5,6,5,6,5,6,,,,,RP,35.0,10,2
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,foul,S,,,2,2,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,5.0,5,6,5,6,5,6,5,6,,,,,RP,36.0,10,2
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,,Carson Burns putout (strike out swinging) for out number 3,ball,B,,,2,2,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,6.0,5,6,5,6,5,6,5,6,,,,,RP,37.0,10,2
2023-08-18,20230818BARLON1,BAR,LON,R,2023,20230818BARLON1-80,Carson Burns,Jaryd Lund,L,L,strikeout,Carson Burns putout (strike out swinging) for out number 3,swinging_strike,S,,,3,2,2,9,Top,,,,,,,,,,Starlin Rodriguez,Ryan Rijo,Hayden Jaco,Brad Verhoeven,Noah Williams,Brett Graham,Daniel Battel,Tommy Reyes-Cruz,Starling Joseph,Andrew Lawrence,Byron Reichstein,80,7.0,5,6,5,6,5,6,5,6,,,,,RP,38.0,10,2
